Headline,Is_sarcastic
Disney Announces Plans To Release ‘Mulan’ Directly Into Americans’ Consciousness,1
"Your Horoscopes — Week Of March 31, 2020",1
"Your Horoscopes — Week Of March 24, 2020",1
8 Unlikely Animal Friendships,1
"Your Horoscopes — Week Of March 17, 2020",1
10 Crazy Optical Illusions,1
Movie Theaters Packed With Frenzied Crowds Trying To Catch Last-Minute Screening Of ‘Sonic’ Film Before Coronavirus Hits,1
"Your Horoscopes — Week Of March 10, 2020",1
73-Year-Old Billie Eilish Breaks Silence To Discuss Ravages Of Fame In Interview From Hermetically Sealed Mansion,1
Area Man Unaware Lifelong Aerosmith Fandom Caused By Early Imprinting Of Steven Tyler As Father Figure,1
"Your Horoscopes — Week Of March 3, 2020",1
This The Part Of Musical Number Where Everyone In Chorus Slowly Kneels Around Main Character,1
Quentin Tarantino Has Son In Latest Homage To Spaghetti Western Director Sergio Leone,1
"Your Horoscopes — Week Of February 25, 2020",1
Indian Elephant Forced To Busk On Hollywood Boulevard After Los Angeles Bans Exotic Animal Performers,1
New CIA Torture Program Concert Series Brings Metallica Into Black Sites To Play 72-Hour Sets,1
"Your Horoscopes — Week Of February 18, 2020",1
"Your Horoscopes — Week Of February 11, 2020",1
"‘You’re Allowed To Be Naked Sometimes, But Not Other Times,’ Says Brad Pitt In Baffling Oscars Acceptance Speech",1
The Onion’s Guide To The 2020 Oscars: Best Actresses,1
The Onion’s Guide To The 2020 Oscars: Best Actors,1
Movie Expedition Team Annoyed They Only Getting Briefed On Mission Right Before Parachuting Onto Hostile Island,1
The Onion’s Guide To The 2020 Oscars: Best Pictures,1
The Onion’s Guide To The 2020 Oscars: Best Directors,1
Hollywood Legend Kirk Douglas Dead In Apparent Age Overdose,1
Lin-Manuel Miranda: ‘You People Are Giving Me Too Much Fucking Money’,1
‘The Sims’ Turns 20,1
Director Sets Up Actor With Backstory About How Franchise Failing Horribly,1
"Your Horoscopes — Week Of February 4, 2020",1
Exhausted ‘1917’ Cinematographer Still Holding Single Shot Months After Film’s Release,1
"Your Horoscopes — Week Of January 28, 2020",1
Experts Unable To Determine Why Someone As Rich As Justin Bieber Even Needs To Believe In God Anymore,1
Tragedy Mask Clearly Jealous Of Comedy Mask,1
Treble Clef Honored With Lifetime Achievement Award During 62nd Annual Grammy Ceremony,1
Taylor Swift’s ‘Lover’ Wins Grammy For Best Children’s Album,1
"Out-Of-Touch, Aging 24-Year-Old Keeps Trying To Fit In With Cool Kids At Grammys",1
Grammys Accused Of Bias Toward Music That Accurately Represents What Nation At Large Listening To,1
The Onion’s 2020 Grammy Predictions,1
Weinstein Defense Attorney Implores Jury To Remember How Fun ‘Pulp Fiction’ Is,1
"Your Horoscopes — Week Of January 21, 2020",1
TV Character Knows All This Hardship She’s Experiencing Now Will One Day Be Nothing More Than A ‘Previously On’ Clip,1
Unclear What Licensing Deal Led To Single Season 4 Episode Of ‘The Blacklist’ Being Available For Viewing On Airplane,1
"Your Horoscopes — Week Of January 14, 2020",1
"Your Horoscopes — Week Of January 7, 2020",1
Best TV Shows Of The Decade,1
"Antsy, Jonesing Nation Demands New Grinch Content",1
Sad ‘Rise Of Skywalker’ Fan Can’t Believe There Never Going To Be Another ‘Star Wars’ Movie,1
CG Supervisor For ‘Cats’ Thought He Actually Did An Okay Job,1
Middling ‘Rise Of Skywalker’ Review Leaves Fan On Fence About Whether To Threaten To Kill Critic,1
‘United 93’ Director Announces Remastered Edition Digitally Removing WTC From Film,1
"Your Horoscopes — Week Of December 17, 2019",1
Clint Eastwood Propositions Film Critic To Obtain More Positive Review Of ‘Richard Jewell’,1
The Onion Looks Back On 60 Years Of Taylor Swift,1
"National Association Of Corpses Express Outrage At Still-Living Actors Getting Cadaver Roles On ‘CSI,’ ‘Law & Order’",1
"Your Horoscopes — Week Of December 10, 2019",1
Apologetic Justin Timberlake Presents Jessica Biel With Severed Hand Of Alisha Wainwright To Prove Loyalty,1
Cabal Of Handsome Male Celebrities Agrees To Continue Withholding Baldness Cure From Public And Jude Law,1
"Your Horoscopes — Week Of December 3, 2019",1
"Your Horoscopes — Week Of November 26, 2019",1
‘Frozen 2’ Creators Confirm That Elsa Gay But Also Trans-Exclusionary Radical Feminist,1
Features Of Disney Plus,1
Disney Plus Apologizes For Apparently Being All That Some Actual Adults Have,1
Miscalculating Contestant Rushes To Cross Out ‘Fuck Alex Trebek’ Final Jeopardy Answer After Seeing Goodwill From Previous Contestant,1
Disney Plus Suffers Miserable Debut After Tennis Channel Launches Streaming Service On Same Day,1
"Your Horoscopes — Week Of November 12, 2019",1
"Your Horoscopes — Week Of November 5, 2019",1
"Your Horoscopes — Week Of October 29, 2019",1
Matt Damon Begrudgingly Accepts $50 In eBay Auction For ‘The Martian’ Cast And Crew Jacket,1
Concerned Charlize Theron Fans Raise Millions For What Must Be Serious Medical Bills After Seeing Actress In Budweiser Ad,1
New ‘Westworld’ Trailer Teases Long-Awaited Arrival Of Dramatic Stakes,1
"Your Horoscopes — Week Of October 22, 2019",1
"New ‘Watchmen’ Series Features Bearded, Pretentious Graphic Novelist Constantly Complaining About How New Characters Ruining Everything",1
Director Sadly States Cancel Culture Would Never Let You Make Zapruder Film In Today’s Climate,1
Man Starting To Think Addams Family Not Like Other Families,1
Movie Theater Security Reports Suspicious Behavior After Patron Buys Ticket To ‘Gemini Man’,1
"Your Horoscopes — Week Of October 8, 2019",1
Nation Ashamed To Admit They Would Probably Look Up John Goodman’s Nudes If They Leaked,1
FBI Warns ‘Downton Abbey’ Screenings Could Be Target For Shootings By Disgruntled Royalist,1
‘Seinfeld’ Producers Reveal They Originally Planned To Kill Off Jerry In The Pilot,1
"Your Horoscopes — Week Of October 1, 2019",1
Aging Tom Cruise No Longer Able To Climb Outer Wall Of Skyscraper Without Taking Break Halfway Through,1
Sean Spicer’s Agent Tells Him If He Calls Trump’s Conduct ‘Troubling’ She Could Probably Get Him On ‘American Ninja Warrior’,1
Botox Criticized For New Ad Campaign Targeting Millie Bobby Brown,1
Stuff On TV Show Always Going Wrong,1
"‘All In Service To The Crown,’ Chant Prostrate Phoebe Waller-Bridge, John Oliver, Jodie Comer Dutifully Surrendering Emmy Statuettes To Queen Elizabeth",1
Netflix CEO Chews Out Content Creators In Post-Emmys Locker Room Tirade,1
Viewers Disappointed New ‘Frozen 2’ Trailer Provides Almost No Clues To The Specifics Of Trump’s Conversations With Ukrainian President,1
Song Over Opening Credits Actually Playing On Lead Character’s Radio This Entire Time,1
The 25th Anniversary Of ‘Friends’,1
Patrick Stewart Spends Morning Shaving Beautiful Golden Locks That Grow On Head Every Night,1
‘Law & Order: SVU’ Turns 20,1
"Your Horoscopes — Week Of September 17, 2019",1
Panicked Ken Burns Worried He In Too Deep With 17-Trillion-Hour ‘The Universe’ Documentary,1
"Your Horoscopes — Week Of September 10, 2019",1
Joe Pesci So Sick Of Fans Asking To Blowtorch Scalp For Photo Op,1
Meghan McCain Defends Right To Own Dozens Of Guns She’s Hidden In Strategic Parts Of ‘The View’ Set,1
"Your Horoscopes — Week Of September 3, 2019",1
Ed Sheeran Announces Plan To Give Public Well-Deserved Break From His Music,1
Hardcore Weezer Fan Hates Everything Band Has Released Since Forming,1
"Diplo Launches New House Music Label That You Should Totally Send Your Tapes To, Seriously, You Never Know",1
"Your Horoscopes — Week Of August 27, 2019",1
"Your Horoscopes — Week Of August 20, 2019",1
Character In Thriller Film Totally Unaware 100 Reporters On Front Lawn Until He Opens Door,1
"Pete Best Reveals He Also Fired From The Who, Queen, Pink Floyd, And The Kinks Before They Took Off",1
"Your Horoscopes — Week Of August 13, 2019",1
R. Kelly Fan Trying To Separate Image Of Beloved ’90s Abuser From Reviled ’10s Abuser,1
‘Shark Tank’ Turns 10,1
"Your Horoscopes — Week Of August 6, 2019",1
‘Hobbs & Shaw’ Pulled From Theaters Following Reports Of On-Set Mistreatment Of Cars,1
Music Writers Attribute Lil Nas X’s Success To Inventing Country Genre,1
"Your Horoscopes — Week Of July 30, 2019",1
Study: Chris Martin Probably Cried When He Wrote ‘Fix You’,1
‘Space Jam 2’ Taps Mahershala Ali To Play LeBron James,1
Tom Hanks Recalls Arriving On ‘A Beautiful Day In The Neighborhood’ Set At Dawn For Grueling 6-Hour Cardigan-Application Process,1
"Your Horoscopes — Week Of July 23, 2019",1
"Simon, Garfunkel Pose Perfectly Still In Rock And Roll Hall Of Fame Exhibit To Avoid Security Guard Catching Them Living In Museum",1
John Oliver Annoyed After Discovering He The Only Non-CGI Character In ‘Lion King’ Remake,1
"Your Horoscopes — Week Of July 16, 2019",1
Sun Still Shining And People Laughing As Though Rip Torn Isn’t Dead,1
"Your Horoscopes — Week Of June 25, 2019",1
‘The Lion King’ Turns 25,1
"Your Horoscopes — Week Of June 18, 2019",1
"Zach Braff, Alyssa Milano Call Out Trump For Far More Effectively Pivoting To Politics To Save Floundering Career",1
Atlantic Records Sends Cease-And-Desist Order To Woman Using Lizzo’s ‘Juice’ As Her Personal Anthem,1
"Your Horoscopes — Week Of June 11, 2019",1
Agent Asks Failing Actor If He’s Considered Becoming Alt-Right Commentator,1
‘Jeopardy!’ Bans Obsessive Weirdos Who Ruin The Fun By Preparing Way Too Much For Show,1
"Your Horoscopes — Week Of June 4, 2019",1
Jay-Z Vows Not To Lose Touch With Millionaire Roots On Gritty Throwback Track About Buying First Yacht,1
‘Rocketman’ Viewers Not Sure Movie Really Needed 45-Minute Princess Diana Death Scene,1
Tearful Meghan McCain Opens Up About Father’s Dying Wish That She Be Given Her Own Daytime Talk Show,1
"Your Horoscopes — Week Of May 28, 2019",1
Song Banged Out In Half Hour By Professional Songwriters To Define Teenager’s Personality For Next Two Years,1
Keanu Reeves Recalls Preparing For ‘John Wick 3’ By Acting In Two Previous ‘John Wick’ Films,1
"Your Horoscopes — Week Of May 21, 2019",1
Actor Who Portrayed The Night King Recalls Challenge Of Playing Character With No Purpose,1
Relationship Experts Still No Closer To Discovering What Scarlett Johansson Sees In Colin Jost,1
‘Game Of Thrones’ Showrunners Disappointed With How Quality Of Fans Has Dropped Off Over Past Couple Seasons,1
"Your Horoscopes — Week Of May 14, 2019",1
ABC Producers Blasted For Controversial Selection Of Underage ‘Bachelorette’,1
‘The Voice’ Amends Rules To Allow Votes From Those Who Aren’t White Landowning Males,1
"‘Voila,’ Yells Exhausted Lady Gaga During 149th Consecutive Costume Change As Met Visitors Gingerly Step Over Her",1
"Film Critics Captivated By Use Of One Long, Unbroken Take In Parent’s Recording Of Middle School ‘Guys And Dolls’ Production",1
R.L. Stine Admits Every Book He’s Written Directly Dictated To Him By God,1
‘Game Of Thrones’ Fans Annoyed By Obvious Product Placement For Valyrian Steel,1
JJ Abrams Announces Meryl Streep Will Take Over Role Of Chewbacca,1
"George Lucas Recalls Peter Mayhew Ad-Libbing Decision To Play Character As Nonverbal, Fur-Covered Monster",1
K-Pop Group BTS Excited For First American Tour Since 1963 Appearance On ‘Ed Sullivan’,1
Childish Gambino Teases Concept Album Exploring What World Might Be Like If He Put A Shirt On,1
Taylor Swift Accused Of Ripping Off Beyoncé By Giving Birth To Twins As Part Of Billboard Music Awards Performance,1
‘SpongeBob SquarePants’ Turns 20,1
Experts Praise Upcoming ‘Sonic’ Movie For Accurate Depiction Of Hedgehogs,1
Unbeatable ‘Jeopardy!’ Champ Says Key To Success Is Threatening Other Contestants With Nail-Studded Baseball Bat During Commercials,1
"Your Horoscopes — Week Of April 30, 2019",1
‘Game Of Thrones’ Actors Reveal Reading Script For Zombie Battle And Realizing They Wasted Careers,1
Hollywood Analysts Still Not Sure How ‘Saving Silverman’ Broke Box Office Records Last Weekend,1
"Your Horoscopes — Week Of April 23, 2019",1
"Your Horoscopes — Week Of April 16, 2019",1
Crestfallen ‘Game Of Thrones’ Fans Starting To Realize Series Never Going To Show Dragons Fucking,1
Nation Admits They Only Care About Freedom Of Speech For Imparting Information About ‘Star Wars’ Shit,1
Judge Sentences Lori Loughlin To 100 Hours Of Community Theater,1
Christian Bale Loses 40 Years For Upcoming Movie Role,1
"Your Horoscopes — Week Of April 9, 2019",1
Study Finds They Just Don’t Make ’Em Like Ginger Rogers Anymore,1
Shocked ‘Our Planet’ Viewers Watch As David Attenborough Enters Scene To Break Neck Of Starving Polar Bear,1
Paramount Executive Snaps Up Script That Begins With Studio Logo Fading Into Establishing Shot Of Actual Mountain,1
New ‘Game Of Thrones’ Trailer Provides Sneak Peek At Show’s Climactic All-Cast Dance Number,1
Disney Estate Uncovers Cache Of Anti-American Cartoons Intended For Release If Axis Won WWII,1
‘The Matrix’ Turns 20,1
"Your Horoscopes — Week Of March 26, 2019",1
"Your Horoscopes — Week Of March 19, 2019",1
"‘C’mon, C’mon,’ Says Matt Damon Desperately Searching For Own Name On List Of IMDB User Dolphinsoul60’s Top 100 Actors",1
‘Cops’ Turns 30,1
USC Insists Lori Loughlin’s Daughter Was Admitted Solely Based On Socioeconomic Background,1
"Your Horoscopes — Week Of March 12, 2019",1
CBS Sitcoms Under Fire For Using Prison Laughter,1
‘The Bachelor’ Accused Of Leveraging His Power As A Reality TV Star To Lure 30 Women To California Mansion,1
"Tabloid Reveals Pete Davidson, Kate Beckinsale Only Dating As PR Stunt To Promote New York Rangers",1
Michael Jackson Estate Questions Why Accusers Only Coming Forward Steadily Since Early 1990s,1
Steven Spielberg Criticizes Netflix For Ruining Golden Age Of Pandering Big-Budget Corporate Films,1
‘Game Of Thrones’ Creators Frantically Re-Shoot Finale To Make Peter Dinklage Death Seem Intentional,1
"Your Horoscopes — Week Of March 5, 2019",1
Lady Gaga Quashes Rumors That She Ever Thought Bradley Cooper Talented In Any Way,1
Michael Jackson Estate Releases New Documentary Alleging King Of Pop Gets Lifetime Pass For ‘Thriller’,1
A History Of Weezer,1
"Your Horoscopes — Week Of February 26, 2019",1
Nation Still Outraged 1933 Best Picture Went To ‘Cavalcade’ Instead Of ‘Lady For A Day’,1
"Sweating, Exhausted Christian Bale Stumbles Past 13-Mile Marker On Oscars Red Carpet",1
Most Memorable Oscars Speeches Of All Time,1
Biggest Snubs In Oscars History,1
"Your Horoscopes — Week Of February 19, 2019",1
"Your Horoscopes — Week Of February 12, 2019",1
The Onion’s 2019 Grammy Predictions,1
New ‘Avengers’ Fan Theory Suggests Key To Beating Thanos Could Be Nothing Because He Not Real And None Of This Exists,1
"Your Horoscopes — Week Of February 5, 2019",1
Kanye West Named New Face Of Yeezy,1
New ‘Game Of Thrones’ Trailer Confirms Season 8 Will Reveal Identity Of Sword-Covered Chair,1
"Your Horoscopes — Week Of January 29, 2018",1
New Evidence In Murder Case Leads Authorities To Narrow Down List Of Possible Actors Who Could Play Killer,1
‘The Conners’ Scores Big Ratings By Killing Off Rest Of Family,1
E.L. James Admits New Erotic Novel Originally ‘Tiny Toons’ Fan Fiction,1
Study: No Two People Have Listened To Same Band Since 2003,1
Most Anticipated TV Shows Of 2019,1
"Your Horoscopes — Week Of January 22, 2019",1
Fans Shocked After Marie Kondo Reveals She Has Been Dating Untidy Cupboard For Past 6 Months,1
"Your Horoscopes — Week Of January 15, 2019",1
‘Game Of Thrones’ Fans Excited To Hear Series Will Finally Be Over,1
R&B Singer Guesses She’ll Just Keep Moaning Into Mic Until Song Is Over,1
"Your Horoscopes — Week Of January 8, 2019",1
Top TV Shows Of 2018,1
Bose Releases New Headphones Specifically Optimized For Listening To Whitney Houston’s ‘How Will I Know?’,1
Winner Of ‘The Voice’ Excited To Use $50 Chili’s Gift Card,1
Les Moonves Doesn’t Know How He Going To Tell Wife He Didn’t Get $120 Million Bonus,1
Radio Station Playing Controversial ‘Little Drummer Boy’ On Repeat In Defiance Of Those Who Claim It Contains Sexually Predatory Themes,1
Rock & Roll Hall Of Fame Rescinds Nomination After Discovering The Cure Was Voted In As Cruel Prank By Popular Kids,1
"Your Horoscopes — Week Of December 11, 2018",1
"Bob Iger: At Disney, We Live Every Day In Terror That You’ll Turn On Superhero Movies",1
‘Game Of Thrones’ Fans Now Just Hoping George R.R. Martin Dies Soon So Estate Can Release Whatever He’s Already Written,1
Man Worried The 6th ‘Transformers’ Movie Will Just Be Stupid,1
Producer Tells Actress Non-Disclosure Agreement Pretty Standard For Getting Away With Abusing His Power,1
"Your Horoscopes — Week Of December 4, 2018",1
"Your Horoscopes — Week Of November 27, 2018",1
Paul McCartney Saddened After Learning About Death Of Longtime Collaborator John Lennon,1
"Your Horoscopes — Week Of November 20, 2018",1
Female Director Asked If She Feels Comfortable Filming Scene While Nude,1
New ‘Game Of Thrones’ Trailer Reveals Final Season Will Be Cobbled Together From Old Footage,1
"Your Horoscopes — Week Of November 13, 2018",1
"‘Sir, You Stated You Wanted To Modernize The Grinch For Today’s Audience,’ Says New CNN Entertainment Reporter Jim Acosta",1
"Your Horoscopes — Week Of November 6, 2018",1
There No Way TV Character Could Actually Afford Big ‘New York City’ Coffee Mug,1
"‘Kanye Must Be Back On His Meds,’ Says Nation Technically Having Conversation About Mental Illness",1
"Your Horoscopes — Week Of October 30, 2018",1
Video Game Blacksmith Struggling To Compete With Random Chests Full Of Free Armor All Over Kingdom,1
"Your Horoscopes — Week Of October 23, 2018",1
Thom Yorke Admits Vast Majority Of Musical Output Fueled By Constant Fear Of Being One-Upped By Coldplay,1
‘Roseanne’ Spinoff Showrunner Hopes Big Puddle Of Blood In Kitchen Enough To Explain Main Character’s Disappearance,1
"Your Horoscopes — Week Of October 16, 2018",1
Kanye West Jumps On Massage Table To Deliver Speech About Relaxation,1
"Your Horoscopes — Week Of October 9, 2018",1
Taylor Swift Breaks Political Silence To Throw Support Behind Restoring Shōgun To Throne Of Japan,1
"Annoying Guy In Movie Theater Constantly Screaming ‘Get Out Of There, You Idiot’ At Bradley Cooper’s Character In ‘A Star Is Born’",1
"Alan Alda Realizes It’s Less Important Than What’s Going On, But Wonders If People Know He’s Getting SAG Life Achievement Award",1
"Your Horoscopes — Week Of October 2, 2018",1
Chris Pine Depressed By Realization He Could Probably Win Governorship Somewhere,1
David Lynch Finally Releases Colorized Edition Of ‘Eraserhead’,1
‘Boy Meets World’ Turns 25,1
"Your Horoscopes — Week Of September 25, 2018",1
Kevin Hart Just Going To Assume He’s In ‘Space Jam 2’ Unless He Hears Otherwise,1
Al Roker Strongly Considers Retiring From Creating The Weather,1
Video Game Character Stares Impotently At Forbidden Realm Beyond Impassable Waist-High Bush,1
"Your Horoscopes — Week Of September 18, 2018",1
"Luke, Owen Wilson Recall Meeting On Set Of ‘The Royal Tenenbaums’",1
The Onion’s 2018 Emmy Predictions,1
The Onion’s 2018 Fall Movie Preview,1
CBS To Retain Les Moonves’ Services In Smaller Sexual-Predator-At-Large Role,1
"‘Rock The Caliphate’ Charity Concert Features U2, Ed Sheeran, Dua Lipa Coming Together To Raise Money For Struggling Islamic State",1
The Onion’s Guide To Twitch,1
Louis C.K. Fan Disappointed At Lack Of Psychosexual Power Games In New Material,1
"Your Horoscopes — Week Of August 28, 2018",1
Report: John Lennon Probably Would Have Eventually Died Anyway,1
"Your Horoscopes — Week Of August 21, 2018",1
Tim Burton Worried He Going Through A Bit Of A 14-Movie Slump,1
‘Paw Patrol’ Writers Defend Episode Where German Shepherd Cop Shoots Unarmed Black Lab 17 Times In Back,1
MoviePass Attempts To Increase Profitability By No Longer Mailing Out Free $500 A Month To Subscribers,1
Jason Momoa Reveals He Spent Months Becoming Useless Dumbass To Get Into Character For ‘Aquaman’,1
Fantasy Novel Not Holding Back On Criticisms Of Dwarvish Culture,1
Chris Columbus Admits There Are Hours Of ‘Home Alone 2’ Outtakes Featuring Trump Saying Racial Slurs,1
The Onion’s Guide To ‘The Great British Baking Show’,1
"Your Horoscopes — Week Of August 14, 2018",1
Pros And Cons Of Using Images Of Deceased People Onscreen,1
Best TV Show Opening Credits Sequences Of All Time,1
"Your Horoscopes — Week Of August 7, 2018",1
"Your Horoscopes — Week Of July 31, 2018",1
CBS Reveals ‘Big Bang Theory’ Season 12 Will Explore Why Sheldon Keeps Job After Sexually Harassing 6 Research Assistants,1
"Your Horoscopes — Week Of July 24, 2018",1
R. Kelly Releases Emotional New Song Thanking Fans For Continued Acceptance Of Sex Crimes,1
Comic-Con Fan Guesses He Enjoyed 60-Minute Panel Of Silently Masturbating Alan Moore Practicing Sex Magic,1
"Your Horoscopes — Week Of July 17, 2018",1
Netflix Defends ‘Queer Eye’ Episode Where The Fab Five Forced To Euthanize Completely Hopeless Slob,1
‘Jurassic Park’ Franchise Turns 25,1
‘Jurassic World 2’ To Feature More Scientifically Accurate Jeff Goldblum,1
Assistant Always Follows Warner Bros. CEO With Suitcase Containing Codes To Authorize ‘Collateral Beauty 2’,1
New Final Draft Update Includes Stock Female Characters To Help Fill Out Scripts,1
Showrunner Disappointed World Will Never See Episode Where Roseanne Blows Open Seth Rich Murder,1
ABC Criticized For Unrealistic Portrayal Of Racists Actually Facing Consequences,1
Radiohead Re-Releases ‘Kid A’ With Remastered Original Skits,1
Hollywood Producer Can’t Help But Think About How Much Money He Could Make Off Movie About Harvey Weinstein Scandal,1
Fan Doubtful ‘Solo: A Star Wars Story’ Can Live Up To Denny’s Blaster Fire Burger,1
Netflix Cancels ‘Jimmy Carter’s World Of Peanuts’,1
Oprah Winfrey Breaks Record For Most Appearances On The Cover Of ‘O Magazine’,1
Report: John Grisham Slowly But Surely Climbing List Of Greatest Living American Authors,1
Jon Bon Jovi Jealous Of Former Classmate Who Made It Out Of Jersey,1
‘Incredibles 2’ Forced To Take Out Grisly Cannibalism Scene In Order To Secure PG Rating,1
Kanye West: ‘I Would’ve Ridden Away From A Slave Plantation On A Motorcycle First Chance I Got’,1
New Historical Drama Just 90 Minutes Of Woman Holding Up Petticoats While Running Through Open Field,1
Publicist Worried Kanye West’s Support Of Trump Will Damage His Carefully Crafted Public Image As A Manic Self-Absorbed Lunatic,1
Report: New ‘The Handmaid’s Tale’ Season Focuses On Dangers Of Feminism Run Amok,1
Cool Glitch Effect On Movie Studio Logo Must Mean Shit About To Go Down,1
Fans Excited As ‘Solo’ Trailer Sheds Light On Specifically How It Will Suck,1
Archivists Discover Unpublished Michael Crichton Manuscript About Amusement Park That Operates Without A Hitch,1
George Thorogood Fan Disgusted To Learn Musician Licensed ‘Bad To The Bone’ For Commercial Purposes,1
